city,month_num,month,weekday_num,weekday,avg_price,availability_rate
neworleans,10,Oct,3,Thu,203.69160583941607,0.5145985401459854
neworleans,10,Oct,4,Fri,203.7395009129641,0.443700547778454
neworleans,10,Oct,5,Sat,203.69160583941607,0.5775547445255474
neworleans,10,Oct,6,Sun,203.69160583941607,0.5766423357664233
neworleans,11,Nov,0,Mon,203.69160583941607,0.46167883211678834
neworleans,11,Nov,1,Tue,203.69160583941607,0.5948905109489051
neworleans,11,Nov,2,Wed,203.69160583941607,0.5656934306569343
neworleans,11,Nov,3,Thu,203.69160583941607,0.5474452554744526
neworleans,11,Nov,4,Fri,203.69160583941607,0.4324817518248175
neworleans,11,Nov,5,Sat,203.69160583941607,0.4197080291970803
neworleans,11,Nov,6,Sun,203.69160583941607,0.4720194647201946
neworleans,12,Dec,0,Mon,203.69160583941607,0.40875912408759124
neworleans,12,Dec,1,Tue,203.69160583941607,0.4975669099756691
neworleans,12,Dec,2,Wed,203.69160583941607,0.45985401459854014
neworleans,12,Dec,3,Thu,203.69160583941607,0.5647810218978102
neworleans,12,Dec,4,Fri,203.69160583941607,0.5620437956204379
neworleans,12,Dec,5,Sat,203.69160583941607,0.5437956204379562
neworleans,12,Dec,6,Sun,203.69160583941607,0.42883211678832117
newyork,1,Jan,0,Mon,185.39543378995432,0.4337899543378995
newyork,1,Jan,1,Tue,185.44890510948906,0.4726277372262774
newyork,1,Jan,2,Wed,185.44890510948906,0.42883211678832117
newyork,1,Jan,3,Thu,185.4147675478578,0.43482224247948953
newyork,1,Jan,4,Fri,185.30109489051094,0.4416058394160584
newyork,1,Jan,5,Sat,185.39543378995432,0.4547945205479452
newyork,1,Jan,6,Sun,185.39543378995432,0.4246575342465753
newyork,2,Feb,0,Mon,185.30109489051094,0.4416058394160584
newyork,2,Feb,1,Tue,185.39543378995432,0.45388127853881277
